Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of carbohydrate catabolic process (GO:0043470)	1/37	0.3977675676481275	1.0	0	0	1.987281399046105	1.8320497718138693	OGT
GO_Biological_Process_2018	response to steroid hormone (GO:0048545)	1/37	0.3977675676481275	1.0	0	0	1.987281399046105	1.8320497718138693	CAV1
GO_Biological_Process_2018	negative regulation of nucleic acid-templated transcription (GO:1903507)	7/444	0.3999421295830078	1.0	0	0	1.1592474827768946	1.0623754518883424	EID1;ZEB1;ATP8B1;ID4;NR2F2;GAS6;DKK3
GO_Biological_Process_2018	regulation of protein ubiquitination (GO:0031396)	2/101	0.4002257256164923	1.0	0	0	1.45602795573675	1.3333234959205245	CAV1;OGT
GO_Biological_Process_2018	proteasomal protein catabolic process (GO:0010498)	4/237	0.4032556459916933	1.0	0	0	1.2410027302060065	1.1270595195526294	PCNP;RNF11;TBL1XR1;SKP1
GO_Biological_Process_2018	organelle assembly (GO:0070925)	6/376	0.4042599779338396	1.0	0	0	1.1733416770963705	1.062692152198882	GSN;SEPT7;LMOD1;FLNA;SYNPO;RPS23
GO_Biological_Process_2018	positive regulation of neuron death (GO:1901216)	1/38	0.4059730937858025	1.0	0	0	1.9349845201238391	1.7443273859133042	CLU
GO_Biological_Process_2018	regulation of ossification (GO:0030278)	1/38	0.4059730937858025	1.0	0	0	1.9349845201238391	1.7443273859133042	MEF2C
GO_Biological_Process_2018	signal transduction by p53 class mediator (GO:0072331)	1/39	0.4140672232539661	1.0	0	0	1.885369532428356	1.6623811148729974	ATRX
GO_Biological_Process_2018	regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	1/39	0.4140672232539661	1.0	0	0	1.885369532428356	1.6623811148729974	MBNL1
GO_Biological_Process_2018	positive regulation of phagocytosis (GO:0050766)	1/39	0.4140672232539661	1.0	0	0	1.885369532428356	1.6623811148729974	GAS6
GO_Biological_Process_2018	regulation of RNA metabolic process (GO:0051252)	1/39	0.4140672232539661	1.0	0	0	1.885369532428356	1.6623811148729974	MBNL1
GO_Biological_Process_2018	regulation of coenzyme metabolic process (GO:0051196)	1/39	0.4140672232539661	1.0	0	0	1.885369532428356	1.6623811148729974	OGT
GO_Biological_Process_2018	positive regulation of protein kinase activity (GO:0045860)	3/172	0.41531182208515066	1.0	0	0	1.2824897400820794	1.1269566463447165	GAS6;CLU;CYR61
GO_Biological_Process_2018	negative regulation of transport (GO:0051051)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	CRYAB
GO_Biological_Process_2018	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	ITGA1
GO_Biological_Process_2018	positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	FOXC1
GO_Biological_Process_2018	regulation of protein dephosphorylation (GO:0035304)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	PPP1R14A
GO_Biological_Process_2018	sensory organ development (GO:0007423)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	FOXC1
GO_Biological_Process_2018	ameboidal-type cell migration (GO:0001667)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	NOV
GO_Biological_Process_2018	positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	PDGFRB
GO_Biological_Process_2018	negative regulation of cytokine secretion (GO:0050710)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	GAS6
GO_Biological_Process_2018	regulation of release of cytochrome c from mitochondria (GO:0090199)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	CLU
GO_Biological_Process_2018	negative regulation of catabolic process (GO:0009895)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	FLNA
GO_Biological_Process_2018	regulation of cholesterol biosynthetic process (GO:0045540)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	SOD1
GO_Biological_Process_2018	regulation of intracellular transport (GO:0032386)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	CRYAB
GO_Biological_Process_2018	positive regulation of cytokine biosynthetic process (GO:0042108)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	HSPB1
GO_Biological_Process_2018	JAK-STAT cascade (GO:0007259)	1/40	0.4220514629710593	1.0	0	0	1.8382352941176472	1.5857132761269408	PKD2
GO_Biological_Process_2018	response to endoplasmic reticulum stress (GO:0034976)	2/106	0.42386196903111656	1.0	0	0	1.3873473917869037	1.1908260564501991	DNAJC10;FAM129A
GO_Biological_Process_2018	protein autophosphorylation (GO:0046777)	3/175	0.4261615371680269	1.0	0	0	1.2605042016806725	1.0751304319651245	PDGFRB;PDGFRA;FGFR1
GO_Biological_Process_2018	phosphorylation (GO:0016310)	6/386	0.428443250329284	1.0	0	0	1.142944224321853	0.9687560816286774	APP;IGFBP3;STK38L;ILK;GAS6;FGFR1
GO_Biological_Process_2018	viral life cycle (GO:0019058)	2/107	0.428531881130898	1.0	0	0	1.3743815283122591	1.1646373584473049	NFIA;GAS6
GO_Biological_Process_2018	negative regulation of response to external stimulus (GO:0032102)	2/107	0.428531881130898	1.0	0	0	1.3743815283122591	1.1646373584473049	PTGIS;NOV
GO_Biological_Process_2018	regulation of phagocytosis (GO:0050764)	1/41	0.4299272993468652	1.0	0	0	1.793400286944046	1.5138794043670196	GAS6
GO_Biological_Process_2018	peptide transport (GO:0015833)	1/41	0.4299272993468652	1.0	0	0	1.793400286944046	1.5138794043670196	MYH9
GO_Biological_Process_2018	positive regulation of cell division (GO:0051781)	1/41	0.4299272993468652	1.0	0	0	1.793400286944046	1.5138794043670196	SVIL
GO_Biological_Process_2018	positive regulation of viral transcription (GO:0050434)	1/41	0.4299272993468652	1.0	0	0	1.793400286944046	1.5138794043670196	NUCKS1
GO_Biological_Process_2018	regulation of cytokine production (GO:0001817)	2/108	0.43318186814686666	1.0	0	0	1.3616557734204793	1.1391579797765845	IL33;SOD1
GO_Biological_Process_2018	positive regulation of MAP kinase activity (GO:0043406)	3/177	0.4333559979168851	1.0	0	0	1.2462612163509472	1.0421182984586832	PDGFRB;FGFR1;SOD1
GO_Biological_Process_2018	regulation of interleukin-6 production (GO:0032675)	1/42	0.4376961988764984	1.0	0	0	1.7507002801120448	1.4464814760772309	GAS6
GO_Biological_Process_2018	determination of left/right symmetry (GO:0007368)	1/42	0.4376961988764984	1.0	0	0	1.7507002801120448	1.4464814760772309	PKD2
GO_Biological_Process_2018	negative regulation of protein secretion (GO:0050709)	1/42	0.4376961988764984	1.0	0	0	1.7507002801120448	1.4464814760772309	NOV
GO_Biological_Process_2018	regulation of ion transmembrane transporter activity (GO:0032412)	1/42	0.4376961988764984	1.0	0	0	1.7507002801120448	1.4464814760772309	FHL1
GO_Biological_Process_2018	cellular response to retinoic acid (GO:0071300)	1/42	0.4376961988764984	1.0	0	0	1.7507002801120448	1.4464814760772309	AQP1
GO_Biological_Process_2018	viral gene expression (GO:0019080)	2/110	0.4424207888154111	1.0	0	0	1.3368983957219251	1.090232404926217	RPL35A;RPS23
GO_Biological_Process_2018	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	2/110	0.4424207888154111	1.0	0	0	1.3368983957219251	1.090232404926217	LEPROT;TOMM7
GO_Biological_Process_2018	cellular response to insulin stimulus (GO:0032869)	2/110	0.4424207888154111	1.0	0	0	1.3368983957219251	1.090232404926217	CAV2;SORBS1
GO_Biological_Process_2018	cellular response to peptide hormone stimulus (GO:0071375)	2/110	0.4424207888154111	1.0	0	0	1.3368983957219251	1.090232404926217	CAV1;SORBS1
GO_Biological_Process_2018	regulation of B cell proliferation (GO:0030888)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	MEF2C
GO_Biological_Process_2018	negative regulation of ERBB signaling pathway (GO:1901185)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	ITGA1
GO_Biological_Process_2018	membrane depolarization (GO:0051899)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	CAV1
GO_Biological_Process_2018	protein transmembrane import into intracellular organelle (GO:0044743)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	TOMM7
GO_Biological_Process_2018	response to unfolded protein (GO:0006986)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	HSPB1
GO_Biological_Process_2018	regulation of ATP metabolic process (GO:1903578)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	OGT
GO_Biological_Process_2018	regulation of interferon-gamma production (GO:0032649)	1/43	0.4453596082378105	1.0	0	0	1.7099863201094392	1.3831621319427378	GAS6
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	2/112	0.4515762971991973	1.0	0	0	1.3130252100840336	1.043869399103068	RPL35A;RPS23
GO_Biological_Process_2018	sprouting angiogenesis (GO:0002040)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	CDH13
GO_Biological_Process_2018	lymphocyte chemotaxis (GO:0048247)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	GAS6
GO_Biological_Process_2018	regulation of dendrite morphogenesis (GO:0048814)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	PDLIM5
GO_Biological_Process_2018	regulation of T cell activation (GO:0050863)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	GSN
GO_Biological_Process_2018	carboxylic acid biosynthetic process (GO:0046394)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	GLS
GO_Biological_Process_2018	metaphase plate congression (GO:0051310)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	GEM
GO_Biological_Process_2018	positive regulation of viral process (GO:0048524)	1/44	0.4529189545669325	1.0	0	0	1.6711229946524069	1.3235997288533732	CAV2
GO_Biological_Process_2018	viral transcription (GO:0019083)	2/113	0.4561220632116787	1.0	0	0	1.3014055179593962	1.0215965939700191	RPL35A;RPS23
GO_Biological_Process_2018	regulation of organelle organization (GO:0033043)	2/113	0.4561220632116787	1.0	0	0	1.3014055179593962	1.0215965939700191	CLIC4;NEXN
GO_Biological_Process_2018	hexose metabolic process (GO:0019318)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	MAN2A1
GO_Biological_Process_2018	protein polymerization (GO:0051258)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	GSN
GO_Biological_Process_2018	nicotinamide nucleotide metabolic process (GO:0046496)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	FMO2
GO_Biological_Process_2018	nucleus organization (GO:0006997)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	SYNE1
GO_Biological_Process_2018	regulation of synaptic transmission, glutamatergic (GO:0051966)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	MEF2C
GO_Biological_Process_2018	protein complex subunit organization (GO:0071822)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	COL14A1
GO_Biological_Process_2018	negative regulation of ossification (GO:0030279)	1/45	0.460375645861729	1.0	0	0	1.6339869281045754	1.2675040871149124	MEF2C
GO_Biological_Process_2018	peptidyl-lysine modification (GO:0018205)	2/115	0.4651483016825341	1.0	0	0	1.278772378516624	0.9787710944911516	SENP6;UBA2
GO_Biological_Process_2018	DNA-templated transcription, initiation (GO:0006352)	3/186	0.4652988538826531	1.0	0	0	1.1859582542694498	0.9073474659794925	CAVIN1;SMARCA5;CTGF
GO_Biological_Process_2018	protein complex disassembly (GO:0043241)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	CAV1
GO_Biological_Process_2018	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	SOD1
GO_Biological_Process_2018	cellular response to interleukin-12 (GO:0071349)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	SOD1
GO_Biological_Process_2018	regulation of generation of precursor metabolites and energy (GO:0043467)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	OGT
GO_Biological_Process_2018	mitotic spindle assembly (GO:0090307)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	FLNA
GO_Biological_Process_2018	icosanoid metabolic process (GO:0006690)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	PTGIS
GO_Biological_Process_2018	aminoglycan biosynthetic process (GO:0006023)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	HSPG2
GO_Biological_Process_2018	regulation of DNA metabolic process (GO:0051052)	1/46	0.4677310711370527	1.0	0	0	1.59846547314578	1.2146128237733471	NUCKS1
GO_Biological_Process_2018	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	2/116	0.4696282803180857	1.0	0	0	1.2677484787018256	0.9581817826307044	IL6ST;GAS6
GO_Biological_Process_2018	response to glucose (GO:0009749)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	GAS6
GO_Biological_Process_2018	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	NOV
GO_Biological_Process_2018	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	CAV1
GO_Biological_Process_2018	positive regulation of gene expression, epigenetic (GO:0045815)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	SMARCA5
GO_Biological_Process_2018	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	ALCAM
GO_Biological_Process_2018	cellular response to heat (GO:0034605)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	ANO1
GO_Biological_Process_2018	positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	0.4749866005080773	1.0	0	0	1.5644555694618274	1.1646881802285192	RBPMS
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	4/261	0.4755949581493664	1.0	0	0	1.1268875366238449	0.8374901005784442	SENP6;IL33;USP34;OGT
GO_Biological_Process_2018	positive regulation of protein serine/threonine kinase activity (GO:0071902)	2/118	0.4785208013085293	1.0	0	0	1.2462612163509472	0.9185638049910918	PDGFRB;FGFR1
GO_Biological_Process_2018	negative regulation of mitotic cell cycle (GO:0045930)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	FOXC1
GO_Biological_Process_2018	regulation of cell cycle arrest (GO:0071156)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	PKD2
GO_Biological_Process_2018	interstrand cross-link repair (GO:0036297)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	NUCKS1
GO_Biological_Process_2018	cellular macromolecule catabolic process (GO:0044265)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	MGEA5
GO_Biological_Process_2018	amino acid transport (GO:0006865)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	SLC38A2
GO_Biological_Process_2018	cellular response to mechanical stimulus (GO:0071260)	1/48	0.4821435858580175	1.0	0	0	1.531862745098039	1.1175142667321398	AQP1
GO_Biological_Process_2018	vesicle-mediated transport (GO:0016192)	6/410	0.4857274998476561	1.0	0	0	1.0760401721664277	0.7770166917875452	APP;SORT1;CAV2;USO1;KALRN;RHOB
GO_Biological_Process_2018	cilium organization (GO:0044782)	3/192	0.48615201252777	1.0	0	0	1.1488970588235294	0.8286235305711063	SEPT7;GSN;FLNA
GO_Biological_Process_2018	positive regulation of GTPase activity (GO:0043547)	3/192	0.48615201252777	1.0	0	0	1.1488970588235294	0.8286235305711063	NET1;ITGB1;CAV2
GO_Biological_Process_2018	enzyme linked receptor protein signaling pathway (GO:0007167)	2/120	0.4873219866293012	1.0	0	0	1.2254901960784317	0.8809193760563604	IL6ST;PTPRG
GO_Biological_Process_2018	glutathione metabolic process (GO:0006749)	1/49	0.4892033606322606	1.0	0	0	1.5006002400960383	1.0728946661821388	SOD1
GO_Biological_Process_2018	regulation of reactive oxygen species metabolic process (GO:2000377)	1/49	0.4892033606322606	1.0	0	0	1.5006002400960383	1.0728946661821388	PDGFRB
GO_Biological_Process_2018	protein autoubiquitination (GO:0051865)	1/49	0.4892033606322606	1.0	0	0	1.5006002400960383	1.0728946661821388	RNF11
GO_Biological_Process_2018	establishment of protein localization to mitochondrion (GO:0072655)	1/49	0.4892033606322606	1.0	0	0	1.5006002400960383	1.0728946661821388	TOMM7
GO_Biological_Process_2018	regulation of cellular macromolecule biosynthetic process (GO:2000112)	9/631	0.4898832652098852	1.0	0	0	1.048755476834157	0.7483794810673605	APP;FOXC1;MEF2C;EFEMP1;NFIA;ATRX;APBB2;NUCKS1;ZNF532
GO_Biological_Process_2018	cellular response to tumor necrosis factor (GO:0071356)	3/194	0.4930165858787749	1.0	0	0	1.1370527592480293	0.8041378821435905	ILK;TNFRSF11B;NPNT
GO_Biological_Process_2018	regulation of bone mineralization (GO:0030500)	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	MEF2C
GO_Biological_Process_2018	regulation of cellular protein metabolic process (GO:0032268)	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	APP
GO_Biological_Process_2018	myeloid leukocyte differentiation (GO:0002573)	1/50	0.4961672405115914	1.0	0	0	1.4705882352941178	1.0306503391739699	MYH9
GO_Biological_Process_2018	tumor necrosis factor-mediated signaling pathway (GO:0033209)	2/123	0.5003491227816947	1.0	0	0	1.1956001912960308	0.8278923704645779	ILK;TNFRSF11B
GO_Biological_Process_2018	cellular calcium ion homeostasis (GO:0006874)	2/123	0.5003491227816947	1.0	0	0	1.1956001912960308	0.8278923704645779	PLN;CAV1
GO_Biological_Process_2018	regulation of exocytosis (GO:0017157)	1/51	0.5030365232259699	1.0	0	0	1.441753171856978	0.9906177922883744	CLASP2
GO_Biological_Process_2018	carboxylic acid transport (GO:0046942)	1/51	0.5030365232259699	1.0	0	0	1.441753171856978	0.9906177922883744	SLC38A2
GO_Biological_Process_2018	arachidonic acid metabolic process (GO:0019369)	1/51	0.5030365232259699	1.0	0	0	1.441753171856978	0.9906177922883744	PTGIS
GO_Biological_Process_2018	dephosphorylation (GO:0016311)	2/124	0.5046442309253042	1.0	0	0	1.1859582542694498	0.8110787371868524	PPP1CB;PPP1R12A
GO_Biological_Process_2018	negative regulation of macromolecule metabolic process (GO:0010605)	2/124	0.5046442309253042	1.0	0	0	1.1859582542694498	0.8110787371868524	APP;MEF2C
GO_Biological_Process_2018	protein dephosphorylation (GO:0006470)	2/125	0.5089154386376918	1.0	0	0	1.1764705882352942	0.7946745983242032	PPP1CB;PPP1R12A
GO_Biological_Process_2018	positive regulation of proteolysis (GO:0045862)	1/52	0.5098124890611783	1.0	0	0	1.4140271493212666	0.9526474680117316	OGT
GO_Biological_Process_2018	chemokine-mediated signaling pathway (GO:0070098)	1/52	0.5098124890611783	1.0	0	0	1.4140271493212666	0.9526474680117316	FOXC1
GO_Biological_Process_2018	B cell differentiation (GO:0030183)	1/52	0.5098124890611783	1.0	0	0	1.4140271493212666	0.9526474680117316	ITGB1
GO_Biological_Process_2018	triglyceride metabolic process (GO:0006641)	1/52	0.5098124890611783	1.0	0	0	1.4140271493212666	0.9526474680117316	CAV1
GO_Biological_Process_2018	regulation of intracellular signal transduction (GO:1902531)	6/422	0.5137207147182432	1.0	0	0	1.0454418734318371	0.6963432371528571	NET1;HSPB1;A2M;KALRN;PJA2;RHOB
GO_Biological_Process_2018	monocarboxylic acid transport (GO:0015718)	1/53	0.5164964012357725	1.0	0	0	1.3873473917869037	0.9166023280305878	ATP8B1
GO_Biological_Process_2018	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/53	0.5164964012357725	1.0	0	0	1.3873473917869037	0.9166023280305878	IL6ST
GO_Biological_Process_2018	non-canonical Wnt signaling pathway (GO:0035567)	2/127	0.5173855760137304	1.0	0	0	1.157943492357573	0.7630464189938134	SFRP4;FRZB
GO_Biological_Process_2018	rRNA processing (GO:0006364)	3/202	0.5200103803955571	1.0	0	0	1.0920209668025629	0.7140796141235729	SBDS;RPL35A;RPS23
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	2/128	0.5215842383045128	1.0	0	0	1.1488970588235294	0.747799272519236	LEPROT;TOMM7
GO_Biological_Process_2018	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/128	0.5215842383045128	1.0	0	0	1.1488970588235294	0.747799272519236	APP;CLU
GO_Biological_Process_2018	protein targeting to mitochondrion (GO:0006626)	1/54	0.5230895056202313	1.0	0	0	1.3616557734204793	0.8823566049926231	TOMM7
GO_Biological_Process_2018	action potential (GO:0001508)	1/54	0.5230895056202313	1.0	0	0	1.3616557734204793	0.8823566049926231	ANK3
GO_Biological_Process_2018	positive regulation of immune response (GO:0050778)	1/54	0.5230895056202313	1.0	0	0	1.3616557734204793	0.8823566049926231	IL6ST
GO_Biological_Process_2018	membrane fusion (GO:0061025)	1/54	0.5230895056202313	1.0	0	0	1.3616557734204793	0.8823566049926231	USO1
GO_Biological_Process_2018	regulation of axonogenesis (GO:0050770)	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	CTTN
GO_Biological_Process_2018	regulation of RNA splicing (GO:0043484)	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	MBNL1
GO_Biological_Process_2018	positive regulation of DNA biosynthetic process (GO:2000573)	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	PDGFRB
GO_Biological_Process_2018	negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	SKIL
GO_Biological_Process_2018	Notch signaling pathway (GO:0007219)	1/55	0.5295930315435577	1.0	0	0	1.3368983957219251	0.8497946957319057	JAG1
GO_Biological_Process_2018	protein ubiquitination (GO:0016567)	7/506	0.5351128253140287	1.0	0	0	1.017205301092769	0.6360357563906271	PCNP;RNF11;EPAS1;LMO7;FBXO32;PJA2;SKP1
GO_Biological_Process_2018	chromosome organization (GO:0051276)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	GEM
GO_Biological_Process_2018	regulation of secretion by cell (GO:1903530)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	MEF2C
GO_Biological_Process_2018	ribosome assembly (GO:0042255)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	SBDS
GO_Biological_Process_2018	cellular defense response (GO:0006968)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	ITGB1
GO_Biological_Process_2018	positive regulation of protein transport (GO:0051222)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	MYH10
GO_Biological_Process_2018	protein import (GO:0017038)	1/56	0.5360081916524269	1.0	0	0	1.3130252100840336	0.8188101826345664	CLU
GO_Biological_Process_2018	regulation of glycolytic process (GO:0006110)	1/57	0.5423361821352921	1.0	0	0	1.2899896800825594	0.7893049633428438	OGT
GO_Biological_Process_2018	regulation of Rho protein signal transduction (GO:0035023)	1/57	0.5423361821352921	1.0	0	0	1.2899896800825594	0.7893049633428438	EPS8
GO_Biological_Process_2018	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/57	0.5423361821352921	1.0	0	0	1.2899896800825594	0.7893049633428438	ROCK1
GO_Biological_Process_2018	regulation of neurogenesis (GO:0050767)	1/57	0.5423361821352921	1.0	0	0	1.2899896800825594	0.7893049633428438	ROCK1
GO_Biological_Process_2018	response to retinoic acid (GO:0032526)	1/57	0.5423361821352921	1.0	0	0	1.2899896800825594	0.7893049633428438	AQP1
GO_Biological_Process_2018	ubiquitin-dependent ERAD pathway (GO:0030433)	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	DNAJC10
GO_Biological_Process_2018	cholesterol homeostasis (GO:0042632)	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	CAV1
GO_Biological_Process_2018	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	FLNA
GO_Biological_Process_2018	sterol homeostasis (GO:0055092)	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	CAV1
GO_Biological_Process_2018	sodium ion transport (GO:0006814)	1/58	0.5485781831956474	1.0	0	0	1.2677484787018256	0.761188475423958	PKD2
GO_Biological_Process_2018	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	1/59	0.5547353591513081	1.0	0	0	1.2462612163509472	0.7343770056249409	CAV1
GO_Biological_Process_2018	regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/59	0.5547353591513081	1.0	0	0	1.2462612163509472	0.7343770056249409	RBPMS
GO_Biological_Process_2018	regulation of mRNA splicing, via spliceosome (GO:0048024)	1/60	0.5608088583395024	1.0	0	0	1.2254901960784317	0.7087930729027963	MBNL1
GO_Biological_Process_2018	response to cytokine (GO:0034097)	2/138	0.5622105006840508	1.0	0	0	1.0656436487638534	0.6136817378941394	TIMP2;IL6ST
GO_Biological_Process_2018	regulation of primary metabolic process (GO:0080090)	2/139	0.5661352920303011	1.0	0	0	1.05797714769361	0.6019066837567296	TBL1XR1;CTGF
GO_Biological_Process_2018	potassium ion transport (GO:0006813)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	AQP1
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	IL6ST
GO_Biological_Process_2018	positive regulation of leukocyte chemotaxis (GO:0002690)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	GAS6
GO_Biological_Process_2018	regulation of cellular ketone metabolic process (GO:0010565)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	CAV1
GO_Biological_Process_2018	negative regulation of viral life cycle (GO:1903901)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	GSN
GO_Biological_Process_2018	striated muscle contraction (GO:0006941)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	TPM1
GO_Biological_Process_2018	negative regulation of MAP kinase activity (GO:0043407)	1/61	0.5667998139490054	1.0	0	0	1.205400192864031	0.6843648739316724	CAV1
GO_Biological_Process_2018	inorganic cation transmembrane transport (GO:0098662)	2/140	0.5700347817918674	1.0	0	0	1.050420168067227	0.5903969530753582	PKD2;GAS6
GO_Biological_Process_2018	diterpenoid metabolic process (GO:0016101)	1/62	0.572709343685847	1.0	0	0	1.1859582542694498	0.6610257881479962	HSPG2
GO_Biological_Process_2018	cellular protein catabolic process (GO:0044257)	1/62	0.572709343685847	1.0	0	0	1.1859582542694498	0.6610257881479962	TINAGL1
