feature	Type	p10	p11	p12	p14	p15	p16	p18	p22	p23	p24	p32	p34	p35	p36	p37	p38	p4	p40	p41	p46	p48	p5	p8	p9
ECHDC1	genes	18.984072	19.7399	27.040079	34.980662	30.883408000000006	31.423181	30.688803000000004	23.528591	35.985689	27.350419	64.127612	23.589622	25.264519	24.493753	67.361242	32.759704	30.899854	28.425486	21.252109	80.41715500000002	31.921401	29.368618	23.329278	36.586873
SERPINF1	genes	14.214782	4.722728	16.328438000000002	47.94260300000001	52.907686	15.058048	22.005732	30.366452	26.744954	27.089064	13.402594	12.986144	32.077944	21.753296	46.699072	83.189385	45.620206	5.81847	3.705505000000001	43.439447	41.292977	33.63384	43.327693	21.595974
LEPROT	genes	30.030886	46.285179	67.687499	52.139766	65.88188199999999	62.755559	61.158251	65.16216999999999	60.70010600000001	58.04019	33.761236	75.973949	48.50106	72.22774	25.666461	43.455858	52.844993	72.48951	75.154045	71.755534	42.579174	62.65399	32.664795	18.722513
CTNNA2	genes	2.661536	3.348039	0.549679	2.209106	1.009236	0.181369	8.18366	1.178793	1.686886	3.814067	28.132688	0.720655	4.914441	6.700834	44.43716	1.593689	1.549656	3.328799	3.5341910000000003	63.561224	0.404375	3.821027	8.170861	15.551429
FCGRT	genes	16.51184	10.180356	18.243427	63.53527	28.598102	21.153776	37.040647	27.655986	60.710667	37.223631	2.694591	28.289778	21.589613	21.23163	9.497672	33.799003000000006	53.561228	12.493129	10.127724	11.776055	46.047546	29.747840000000004	20.222366	21.644128
MKL2	genes	14.846035	12.717651	17.863701000000006	15.238042000000002	15.017	11.106953	19.564326	12.188619	23.694142000000006	25.250374	55.49867	17.839375	16.641497	19.305312	53.187948	18.996875	12.158171	18.911999	16.362166000000002	56.254774	12.944394	15.720167000000002	23.583127	24.906313
UBXN8	genes	3.591801	3.736996	6.557181	4.221883999999998	5.87474	3.148299	9.022434	4.102015	9.073974	3.5168410000000003	36.20983	5.528617	8.356587	3.54155	40.809255	8.049883	5.034304	3.794157	3.150426	93.41851	3.99092	6.2008839999999985	8.586895	14.789301000000002
RAP1A	genes	38.174621	38.066454	46.915194	57.445838	62.094279	41.075195	58.89217900000001	87.963815	49.914829	42.891766	5.342987	44.438708	34.101598	46.526545	15.425892	61.327673	48.236659	36.337871	49.347708	9.465023	38.749854	47.583791	39.080664	51.872787
SEC62	genes	32.83903	68.65929799999999	73.616222	46.452655	51.040532	66.229541	42.278859	40.694473	49.298509	50.364589	36.409463	81.320594	46.087882	59.950825	18.020534	96.734119	47.882109	62.37744	42.134092	23.829698	49.146899	55.970009	45.485339	36.708055
GPCPD1	genes	30.415296	16.868929	46.744092	43.51257	52.066357	30.757675	55.705261	35.492054	32.347726	39.066609	23.285176	49.495416	42.872322	39.480857	16.065831	60.109051	47.821243	24.927148000000006	20.638353	13.349251999999998	41.359077	49.816496	24.922173	14.048661
COMMD6	genes	22.306176	73.71714200000002	72.871697	42.562386	56.70981	72.964467	58.87339300000001	41.60259600000001	32.994322	45.114947	21.525249	54.934596	44.457465	61.86528199999999	29.053958	73.407306	50.594311	52.55034200000001	58.934266	23.639098	52.567874	41.906171	35.517853	34.058956
MMS22L	genes	8.616936	5.945026	6.005887	5.175112	6.832481	4.821063	8.787196	6.890847999999999	7.831213000000001	9.580056	38.992029	5.075232	10.724319	10.182745	58.604971	7.641752	6.012586	6.042159	7.697871000000001	39.522154	3.622654	7.269721	10.830525	19.271246
CADPS	genes	10.224692	3.3570050000000005	3.256026	4.933655	3.717847	0.498439	6.087341	1.7740509999999998	7.341111	3.631988	18.887662	1.668564	9.358801	12.422144	49.315669	3.646726	3.93725	2.967435	3.750487	74.606636	1.170197	5.468707	7.781982000000001	25.225559
PPARA	genes	9.274374	9.75678	7.670281	6.732523	6.278306	8.584119	6.264577	5.507027	8.984221	6.590137	44.066989	9.396457	6.201001	8.510584	52.505853	7.047361	7.817125999999999	6.793492	7.100586999999999	49.222506	6.7198509999999985	7.9465270000000015	7.271730000000002	23.649527
ZNF506	genes	19.581228	18.295934	25.918272	16.038017	17.074268	21.6026	21.480687	13.360709	18.643898	21.173344	52.98563299999999	19.1901	17.613636	14.475684	68.26609499999999	23.7771	16.182215	19.195147	18.727433	52.362817	17.658323	19.172607	15.478027	14.994492
ERBB3	genes	5.890585	4.309044	2.2329	3.533203	6.018542	0.953019	4.189878	1.504025	6.017739	2.936464	65.338912	1.148563	5.661207	0.435374	42.745191	3.362365	1.007167	2.9144490000000003	2.026725	51.76125800000001	0.80042	2.999771	3.609224	22.692404
CC2D2A	genes	13.675154999999998	16.690613	19.692258	8.390325	8.53248	20.02122	8.802951	9.146392	9.866072	17.581079000000006	54.955162	12.268887	14.215276	16.194734	58.55090300000001	5.73899	5.933883	20.216397	18.699084	28.823298	6.157814	11.708916	17.458115	17.749923000000006
PAK2	genes	29.714699	22.814763	32.945562	52.055883	35.428337	30.301067	47.529376	80.725433	54.909237	44.554556	13.912954	50.030033	34.078778	33.333087	15.889704	50.368097	46.746218	37.846416	25.934366	13.353804	39.052742	43.395507	49.575552	38.858312
NUDT21	genes	21.857178	25.215254	24.169754	19.546821	21.733594	24.886079	25.712931	15.184812	23.504202	21.61439	65.709446	23.166591	16.800966	20.562402	57.038569	21.55402	17.16347	22.130587	22.4206	59.748931000000006	17.60725	22.153368	22.649834	27.611789
HDAC9	genes	22.43461	53.814165	26.043912	14.299467000000002	21.66518	35.800517	17.671398999999994	25.377735	33.592313	19.276187	41.616938	24.691014000000006	20.99041	27.797163	44.465285	11.737965	14.621968	44.341441	50.57677	65.158394	23.625712	25.182716	21.326303	21.99332
PRC1	genes	10.877172	4.622717	3.900043	9.324629	17.890777	3.45879	6.685555	13.193643	8.82112	6.909163	40.293722	8.909272999999997	10.606553	7.707725	34.765341	12.82473	7.249036999999999	4.234221	4.0864410000000015	88.279413	8.418629	6.778352000000001	11.585701	23.116834
ZMYM2	genes	43.469166	47.006817	59.581971	56.84886899999999	47.864818	47.682577	58.400897	40.436797	36.584155	32.811626000000004	9.540057	39.635618	34.629163	31.762862	22.65633	43.691628	50.693162	73.876861	49.21333900000001	12.736123	46.745522	49.292346	40.755894	27.628341
ITGA4	genes	36.090766	8.662125999999999	28.164523	47.18099	34.591839	42.00867	71.330831	74.759384	40.056091	23.833982	24.157692	27.095465	38.852679	30.457766	24.611238	88.057056	45.907672	15.583391	11.069884	37.379475	34.635929	41.047199	38.395355	49.068907
SLCO1A2	genes	4.972221	1.257041	2.852	1.131448	2.870622	0.241462	2.875278	1.8273580000000005	4.889131	2.0987560000000003	27.953543	3.021325	4.923469	2.075913	53.628285	0.425627	1.296844	1.569525	1.386448	40.67953	0.390092	2.377732	4.562924	16.38999
MTAP	genes	15.435412	14.246282	13.138278	13.311387	15.461165	13.671382	12.45204	11.596315	16.708057	16.611593	43.320272	13.171963	13.847915	15.59025	53.09007	23.73546	13.241581	11.894543	12.194926	55.429621	8.182379	16.801801	14.031854	22.275882
OR52E4	genes	5.570651	1.849289	1.732833	1.395791	1.252669	0.2496	1.539773	0.8775430000000001	3.202538	1.010411	29.740058	1.308366	2.529423	2.648784	54.35609	0.541868	1.209843	0.7830189999999999	1.185658	47.373088	0.424437	1.986606	3.15293	5.88164
GUCY1A1	genes	30.432511	55.054603	72.932851	18.197354	27.482361	47.239404	31.520513	48.520798	27.12772	63.06002900000001	5.104408	50.942987	26.090104	28.251520000000006	16.117452	27.498911	21.952334	45.367226	53.27285300000001	2.840803	24.554568	32.373922	42.441839	8.710747999999999
SERF2	genes	35.881033	50.00661	54.820404	61.338857	37.933969	54.567523	53.481165	73.157247	58.618671	43.858437	17.228706	51.742338	31.747947	49.895605	23.237724	63.962905000000006	45.673056	37.227715	36.11659	19.123676	48.420855	49.0221	50.224793	44.215793
STIM1	genes	14.564087	13.769879	15.388085	10.008827	11.501923	13.049777	15.664624	14.920863	16.986183999999998	14.797634	64.907099	11.79809	13.815737	15.514123	48.525139	11.738188	10.052283	16.642254	14.583819	34.655628	9.915735	12.473503	12.818355	18.338467
UBL5	genes	19.888153	55.90369000000001	72.970383	69.288834	33.270491	61.256097	66.74273199999999	64.242008	39.64200200000001	38.466376	15.85545	62.316087	49.13476	101.562359	37.259285	106.71523	39.476014	41.224413	37.556334	38.410718	51.479726	48.637437	33.881528	14.436224
COPG1	genes	42.606579	53.5103	68.472899	53.148563	65.122035	55.82899000000001	54.35002	60.484109	58.190702	46.980642	5.611758999999998	65.838575	43.389035	57.288338	22.768233	75.24696800000002	47.214478	54.96951800000001	40.323189	21.482386	46.158664	48.362316	46.272489	62.40280500000001
TYW3	genes	14.830602	12.815459	13.958465	7.837217	8.428962	14.358873999999998	10.791669	13.698196	11.719597	10.494753	28.511907	10.909127	13.3961	19.829316	58.36735	13.396705	9.021375	11.37228	16.572777	50.840173	8.057439	13.556514000000002	12.327632	11.456166
GSPT1	genes	47.30898300000001	45.858481	62.578037	44.382703	63.952477	37.075259	62.46611600000001	51.109825	54.901438	52.994748	27.205070000000006	58.074234	60.746716000000006	65.816426	22.182782	78.311165	36.28191	42.433691	50.567417	22.641538	46.311712	53.870495	37.522264	51.587469
C1QA	genes	10.867884	3.299657	21.075288	45.09238	29.959639000000006	18.668317	31.232836	20.025734	45.14695800000001	21.481837	1.89015	18.382913	19.919663	15.026201	6.715827	45.366847	34.117843	6.901467	3.815043	6.101611	49.632447	29.922601	19.554004	34.146889
ITGAX	genes	27.842327	2.278992	10.758678	49.553423	30.241987	8.964481	33.572256	48.010057	33.707752	19.031982	10.809586	13.69803	25.198607	18.474589	21.899146	51.738858	54.424379	2.847944	2.788369	14.362657	35.292404	49.46103400000001	14.836004	25.877616
CLDN12	genes	14.851592000000002	24.17987	20.053232	12.409613	19.289483	18.263627	22.087275	9.164394	17.88196	15.464655	52.903447	15.387372	21.110727	16.729011	54.41264399999999	15.527681	13.476	19.512945	25.188068	63.74022900000001	13.547536	20.915212	16.687241	16.24829
VWA3B	genes	5.381639	3.515512	2.478375	0.870517	1.167121	0.13467	2.623178	0.606517	5.3888	1.218306	37.337441	1.494405	3.704919	2.402043	31.982898	1.743469	1.027491	0.4099390000000001	1.7655150000000002	46.457495	0.340058	2.013786	6.281111	14.492778
YME1L1	genes	36.137429	43.237201	34.784953	31.050264	79.11364300000002	52.674519	39.807451	44.227124	76.600049	36.389229	15.771387	72.439646	29.17428	48.917367	24.090897	84.041993	45.821913	34.045462	46.651916	16.376787	33.550663	59.367558	29.218947	21.569994
EFCAB11	genes	15.715101	7.413286	7.3183880000000014	8.763561	4.829446	7.067929	10.395574	4.852531	11.512069	3.588093	55.060973	9.031262	14.884922	10.603296	57.260075	5.293963	5.5726330000000015	8.418182	10.648729	41.711545	5.525454	5.476659	8.657628	15.420582
TMEM2	genes	29.503327	20.713212	32.402328000000004	46.010434	39.743773	23.481854	38.477023	23.738581	38.479212	73.165361	44.479621	24.274051	39.432348	21.841846	32.481593	53.436844	38.807625	22.790382	16.913523	52.741688	23.13265	37.150149	43.852013	36.724972
CHN2	genes	13.263814000000002	12.855559	11.589798	14.09806	18.56407	8.701505000000001	12.663003	9.639133	20.402249	6.949642	48.767234	8.361313	14.219272	14.896923	57.465258	12.984389	15.132027	39.115518	8.7708	58.57588000000001	14.392437	9.935596	15.039509	28.002251
ADAM10	genes	36.633095	29.622254	49.42402	65.478305	57.74620899999999	52.050572	87.203565	69.758485	72.43480699999998	46.05857	43.485018	60.254907	55.798207	58.524849	58.740923	90.87377	72.58196600000002	35.1051	33.928259999999995	55.17996	69.259468	74.04691600000002	55.149539	67.667736
MTHFD2L	genes	11.065836	10.1062	12.17753	8.464122999999999	11.550885	7.801314	12.85534	8.148311	10.437067	11.852219	69.53641400000001	10.290873	11.896661	16.005442000000002	61.141941	8.115217	9.950923	12.766368	11.375208	52.581073	7.082427	7.972977999999999	13.089501	20.974181
PFKFB3	genes	32.174989000000004	21.229856	36.816057	64.00446	35.709422	29.318065	25.66135	46.14593	40.07098	31.953359000000006	19.950449	24.370211	23.20405	34.975223	17.849708	32.543637	42.174318	22.557211	27.545691	26.01847	32.576225	53.465716	23.984761	39.057155
IFI44	genes	26.908272	14.679804999999998	34.040889	53.338288	18.648158	38.741678	49.593366	26.010653	60.28376	25.884375	13.165257999999998	26.925061	15.476435	16.838202	33.080887	66.663325	24.688548	31.949086	15.361073	20.056152	19.769787	15.207763	24.145859	24.125112
CAV2	genes	27.150489	81.424809	78.04066999999998	18.937095000000006	37.18590800000001	67.10854499999999	33.227622	26.578878000000003	31.464277000000006	44.725089	27.811064	72.11826500000002	34.234483000000004	61.882921	42.820602	21.399509	19.309748000000006	84.040009	79.52806600000002	44.353437	33.104619	35.282942	28.955485	35.67029799999999
RBMX	genes	32.584153	65.177987	60.402474	54.59281800000001	52.529999	65.640112	47.120895	49.175749	57.27149	73.088027	8.157308	48.275327	52.205675	53.333547	32.500606	66.638961	46.085661	56.697541	65.25763	28.192544	49.914389	42.348747	37.505097	42.168189
MSI2	genes	11.228165	15.513687	14.927502	8.942355000000003	7.414232000000001	15.778382	12.60627	13.627925	16.499171	13.439484	66.430216	16.759828	16.910166	12.371466	47.77014000000001	11.931124	9.375432	16.61636	18.833816	41.928866	8.687897	16.025828	12.332465	19.94413
MGEA5	genes	50.622991	64.821694	76.247951	45.695347	50.209277	66.31737700000001	53.185174	57.474201	51.48246500000001	62.328258	11.989448	74.043545	45.444117	60.561073	25.699309	49.593023	49.817253	76.878005	76.612364	21.142661	51.354124	64.422576	55.270351	39.673014
TAF8	genes	10.907187	11.47153	9.987781	10.088349	9.8966	9.338682	9.67955	9.174802	11.340542999999998	11.663804	50.766088	8.524817	11.682076	9.837915	47.843399	12.830041	6.1352910000000005	13.619562	10.031202	65.070481	5.224872	8.830434	10.29531	17.617151999999994
POU2AF1	genes	4.412211	0.54618	1.2486620000000002	1.705228	1.6796810000000002	0.550117	1.71029	2.526583	3.872149	1.528948	42.262977	1.087746	1.931448	1.634472	46.091097	3.138118	1.66101	0.755121	1.426304	45.102799	0.903447	2.653763	5.459701	5.077993
NDUFA5	genes	35.871645	67.665937	79.428364	50.9486	53.288714	66.760354	64.83202	48.102329	65.942516	54.63701800000001	23.278505	62.148082	47.652102	55.528349	40.999619	75.172843	46.721717	59.218521	68.157578	22.998823	45.922761	61.351066	45.262255	20.822784
SORT1	genes	42.242924	76.61399200000002	71.791096	39.221583	52.215572	70.911632	45.984931	61.801101	60.454551	51.595716	84.330885	52.530041	74.127888	67.41870300000001	50.51321400000001	41.459455	44.4628	75.315722	76.89563000000003	60.095848	55.343984	54.008213	33.446664	65.997999
USP34	genes	47.246173	63.769946	68.193005	55.64881	62.371968	63.098716	75.33975699999998	52.563098	55.184365	64.079048	72.910383	59.92708	66.637485	71.85307	72.890325	62.15014300000001	50.920469	69.17858199999999	69.286191	56.80121	51.90835300000001	55.460162	47.819654	43.288726
MERTK	genes	23.354045000000006	13.49231	25.47911	59.021176	46.570917	21.752367	49.277534	35.614041	45.481589	44.692649	3.643508	22.112944	34.356686	23.170737	15.661342	53.37737900000001	48.40899	9.152958	16.332831	5.814318	31.285302	39.230162	13.567437	16.259967
PAH	genes	3.142472	1.672534	2.248051	2.04883	2.192684	0.355014	2.014925	5.379282	4.933163	1.374969	42.153551	2.138002	5.301454	3.49988	31.96483	0.576558	1.51489	0.8740559999999999	1.340339	52.324388	0.222888	2.188944	3.924356	10.47685
NUPR1	genes	25.847347	15.569202	19.683702	44.919359	41.434976	20.884002	34.260599	54.80878000000001	29.696891	14.860528	24.444818	16.781902	15.104799	21.793699	21.717799	54.767709	48.679636	13.839804999999998	12.541646	30.910893	41.282143	33.765083000000004	22.518863	35.38403800000001
EXOC4	genes	42.750506	44.070035	53.038419	38.06049	41.913286	32.8649	44.262915	49.750057	48.29205200000001	41.563116	58.78432700000001	39.732151	37.846065	52.603591	58.26571600000001	69.509392	35.17487	43.581798	34.068347	80.053208	35.912191	43.096318	45.406004	37.226442
NEK7	genes	47.410395	61.893072	71.89664499999998	42.034756	53.465906	69.270546	68.67724399999999	40.13248400000001	49.290856	55.205696	27.821543	74.033106	48.367402	77.92416800000002	30.160536	69.27246099999999	43.690862	65.040318	60.40880799999999	18.083219	51.074246	57.852434	41.462906	29.275023
COL4A1	genes	63.509441	55.334618000000006	72.198513	54.496335	38.761142	50.593424	68.859634	47.302713	36.032269	36.617402	9.903653	57.030835	43.784079	40.470861	12.914131	38.186846	30.7951	44.498873	51.401711	10.435696	29.740658000000003	43.192581	41.740728	40.157678
KANTR	genes	8.731056	12.654831	12.633966	6.487925	7.682877	9.005286	7.8159100000000015	6.538396	11.931265	9.283074	42.849838	9.206776	9.507848	11.243291	52.57494000000001	6.685308	5.496727	9.425035	10.456294	57.46151700000001	6.674651	7.272900999999999	9.715241	13.650788
KCNMA1	genes	35.998355	44.355775	75.848282	48.279435	69.664342	31.209482	60.430524	31.001946000000004	63.509444	34.863109	42.958975	46.657575	31.927834000000004	53.363883	36.723315	49.231562	73.34121800000001	44.241717	90.609353	58.387998	34.021892	66.859532	36.899845	48.414212
SCN2A	genes	7.782638	2.188325	2.726964	2.220539	4.504457	0.895006	3.064417	2.813327	5.893973	2.338538	36.451913	1.741428	5.00225	5.54906	39.409191	1.061576	2.534952	2.626036	3.129844	41.36496500000001	0.976323	2.490164	4.650343	12.963676
PHGDH	genes	3.676696	9.88357	4.659721	2.542407	4.291982	3.839036	4.045946	3.739465	4.772298	3.2324650000000004	56.97841	2.712135	6.918258	5.815157	35.75035300000001	1.929238	2.961004	3.10089	3.99116	59.574165	1.168029	4.972367	5.771095	13.845731
POLE	genes	12.391461	12.269061	7.507258	12.025956	8.449689	6.430871	9.325562	7.250828999999999	10.662377	7.608686	40.818758	8.832504	6.721139	8.567561	44.38004	4.251303	6.697402	11.182935	12.089009	68.55829399999999	9.555158	3.893843	17.687875	21.277575
CCDC171	genes	6.527468	6.470223000000002	6.218563	3.921301	6.331631	3.383988	6.850957000000001	3.697583	6.0654949999999985	5.6266690000000015	60.81748100000001	4.869048	7.6569660000000015	6.565934	40.901161	3.129159	3.5724970000000003	6.617964999999999	8.678048	40.64235	3.321614	6.518262	8.525107	13.390395000000002
SETMAR	genes	12.460012	8.637313	11.046441	5.298971	8.813152	8.188839999999999	6.644489	4.602019	13.28803	10.042527	32.246297	5.492064	9.214445	11.973785	55.855271	4.060707	5.712208	9.745964	10.795821	47.308199	4.66265	8.272254	8.178955	17.928265
NEBL	genes	7.973381	1.825957	8.804758999999997	3.105985	6.4074339999999985	0.954902	4.49012	3.431136	9.503845	4.748549	52.56126999999999	4.1196150000000005	8.618572	10.469879	52.306412	1.360864	3.174054	2.369725	4.511774	47.423545	1.227672	2.895828	6.000208	17.042634
KCTD18	genes	11.019562	6.705152	10.627871	7.722622	7.7729300000000014	9.806725	8.506796000000001	9.891486	7.910473	8.560553	41.571849	12.426939	7.0085130000000015	11.874124	63.146517	8.582813999999999	7.414060000000001	10.215725	8.022095	44.331916	4.815387	7.9529770000000015	10.863938	11.96397
MTDH	genes	37.774878	40.607626	47.978867	48.055361	51.071616	51.912324	51.75372700000001	75.266281	53.902011	43.855341	17.516466	48.630044	43.754038	46.78606	16.255345000000002	56.982717	43.298126	45.709793	44.620093	11.659249	49.249981	42.59481	51.891812	46.851328
TXN	genes	16.058625	35.042626	52.66150500000001	46.958769	44.46338400000001	46.688906	48.493091	21.709252	33.498621	47.379452	12.256503	49.929744	30.508213	36.862098	10.746365	94.692466	59.16728199999999	36.472475	30.35889	16.200381	37.589241	41.158819	17.163625	22.948154
SMAP2	genes	23.573011	8.629972	16.678644	49.992357	40.976901	22.271458	24.331182	42.588867	42.321327	48.449541	5.441014	23.406867	54.53202099999999	28.352805	13.985443	57.813398	36.421877	12.669905	12.873873	18.752477	47.180779	41.652466	26.079265	54.01665500000001
C2orf88	genes	9.33323	4.1833870000000015	2.40077	2.2252560000000003	4.797351	2.422501	2.819912	5.508384	13.598720000000002	4.552921	36.701899	2.381799	14.731661	6.948672	33.054864	2.568258	2.96722	2.7140880000000003	5.676268	50.67238	1.550727	5.037788	6.843417	13.796125
SUB1	genes	39.758135	71.532199	99.946245	54.459402	41.518344	87.068538	62.63284	56.66678	73.953664	51.291896	39.9301	58.678332	39.813482	59.524553	65.66066500000001	78.675099	58.855849	72.114645	64.464999	59.718833	50.893938	76.437407	47.755973	42.78510900000001
PTPRK	genes	18.489176	15.083472	19.231528	10.062964	11.836226	9.255636	11.628714	10.247576	14.644365	18.218834	53.271852	11.7944	18.066406	13.913531	46.67080900000001	9.750185	13.845438	12.811428	16.531416	41.81458	8.207253999999999	14.152062	29.223557	19.855255
FNDC3B	genes	64.73021999999999	73.84995500000002	86.938354	77.938964	68.266803	80.37829	88.75168000000002	86.89688699999998	73.425736	61.348725	26.96172	76.26039300000002	66.915531	58.343619	39.544975	75.319108	59.073738	70.53805799999998	72.138409	19.512856	61.000354	78.07981600000002	52.46560899999999	44.433775
GM2A	genes	13.39706	5.923895	12.950162	51.448526	30.828749	15.481785999999998	41.459915	27.250684000000003	37.038599	12.178647	2.8771400000000003	11.164917	18.384778	22.199953	13.901101	70.104119	51.508185	5.1825519999999985	6.369772	34.558523	27.999226	34.825243	10.341068	9.674989
AP3B2	genes	2.819198	1.113499	1.905432	1.723152	2.082282	0.682021	3.679975	1.100562	3.925509	0.830203	51.220279	1.401098	3.330907	1.211182	44.443082	0.627318	0.808704	0.586467	1.2452379999999998	76.476493	0.445794	2.22235	6.876948	7.086167
KIF21A	genes	3.533027	4.136822	4.66903	5.5071080000000014	7.626794999999999	3.624845	5.572647	5.912234	5.432536	6.82435	41.775924	5.0816040000000005	11.714416	6.49937	35.60044	3.779953	2.907518	4.8369339999999985	6.261437	36.32649	2.455282	10.857357	8.220786	11.252163
HNMT	genes	39.25875300000001	27.348952	40.597626	70.559241	63.48167	31.482152000000006	68.12786700000001	43.201973	62.024404	41.949138	56.692781	32.902762	38.959028	40.481133	61.419106000000006	86.897921	68.53544699999999	29.359044	22.105621	38.178936	57.682702	47.71559600000001	45.712578	35.083696
CLDN11	genes	2.938029	4.913545	6.910264	2.587837	4.445375	3.200468	4.209437	4.045031	5.81353	3.2589240000000004	68.12076	0.865841	4.442673	5.73458	43.104406	2.393405	1.406699	5.584315	3.3593330000000003	59.65650400000001	0.5995020000000001	3.540306	7.021453	14.985202
POLR2J3	genes	53.357446	35.654113	68.19408100000001	58.02986	49.312622	49.723616	33.67138	27.371391	51.460089	39.554783	62.06633000000001	42.069511	63.38910600000001	38.487789	85.199033	50.158963	44.339105	40.784711	40.223701	87.996082	45.540592	29.748456	48.001828	40.066053
GMFG	genes	27.481693	6.310002	22.118594	48.353024	49.639811	20.616489	43.843677	50.20702100000001	41.005847	33.283735	14.899101000000002	28.414795	26.098339000000006	24.34938	8.894039999999997	93.108656	42.15329600000001	6.470839	5.467453	11.727577	39.930928	27.598451	30.988671000000004	30.191892
SIRT2	genes	3.379435	6.562238000000002	8.243419	6.983208	6.575145	7.010631	8.697425	5.401693	6.952611	6.616889	48.155189	7.723984	6.287374	8.521954	48.951743	8.643709	6.43918	4.981408999999998	8.671988	53.273231	7.041133	6.684131	5.63137	16.388886
DGKB	genes	4.396096	1.477889	1.422328	1.969163	2.155405	0.245146	1.421976	2.655883	6.922578	2.719816	41.414418	0.776143	5.949341	5.715903	36.431556	1.481333	1.7052200000000002	1.179729	2.034623	20.34636	0.480201	1.924772	4.009608	5.3508239999999985
IST1	genes	49.670349	52.179386	66.547446	71.851339	66.419179	60.101239	67.191425	68.814812	63.70844399999999	61.509131	25.641152	72.094278	53.104296	60.321541	27.199384	89.415564	58.214913	60.648713	54.87814399999999	43.65524	61.141763	62.327733	56.424216	52.301348
C6orf62	genes	25.08447	21.660793	35.470176	59.140025	44.707178000000006	36.072108	52.324999	55.573735	58.710535	38.549331	4.337634	40.931318	25.597722	29.986490000000003	7.812454	64.523963	43.603476	25.818164000000003	22.513832	5.379387	49.00336	38.968401	40.292471	21.026477
TADA2A	genes	13.919149	9.093356	15.052744	10.423904	23.415786	9.630203	12.438821	14.056735	12.874221	8.539693	57.76227700000001	12.429783	11.215724	10.637892	34.80187100000001	20.451244	8.086161	11.40874	11.792696	62.644758	11.389268	12.033759	11.239092	23.779756
CMC2	genes	12.949211	4.539893	8.692483	11.454443	9.411813	9.413445	9.043997	12.145892	14.341277	6.502517	58.998173	16.778933	8.461789999999999	12.831021	47.815491	14.641888	11.973029	7.556471000000001	6.326661	56.934372	13.549674	6.579845	5.899451999999998	16.87073
GALNT1	genes	29.877514	26.998274	47.005136	42.682527	52.889588	28.017603	47.87886	44.008166	33.746773	31.351125	32.363769	57.639799	38.054664	56.244799	15.214744	117.68954	45.423961	39.128819	24.547877	6.102216	45.557377	43.954784	41.744609	44.589838
ARPC4	genes	27.434723	24.491670000000006	34.944321	52.189297	58.237223	36.723029	49.307914	74.463695	36.049767	23.377289	1.830269	46.738186	32.232045	33.031791	9.983	60.79291600000001	46.975598	27.438812	33.193766	15.167260999999998	43.714117	41.969213	38.857987	36.971393
RAB18	genes	35.349144	64.48895	51.665017	56.727528	59.527023	59.488272	70.41680699999998	62.141387	54.544966	45.145787	35.328477	51.520878	42.163724	60.853506	21.967925	91.119675	46.974065	56.502972	55.382167	20.286305	43.614012	45.35605200000001	47.107482	23.811898
ARF4	genes	26.638019	53.921774	56.58951500000001	53.151624	49.622986	64.420592	58.86453100000001	39.634798	43.247314	42.635331	10.35293	83.798864	38.67162800000001	46.857751	13.359714000000002	61.92016	37.780326	53.997136	41.525348	7.873825999999998	40.778494	43.234332	32.185267	31.278781
FKRP	genes	3.453943	3.134235	3.3848010000000004	3.260934	0.4937180000000001	2.019026	3.814497	1.739152	1.949249	2.470736	62.337736	4.232883	2.91146	3.795551	38.79952700000001	6.9137460000000015	1.037659	2.478271	2.380346	79.691074	1.716489	2.035883	4.025499	11.884587
IMPAD1	genes	17.545344	32.200698	33.515517	16.722235	21.478645	29.998996	27.338455	12.335037	20.802364	21.725333	57.1729	29.831162	17.567107999999998	28.378203000000006	48.836693	23.58604	18.712327	28.317074	28.93278	96.981155	17.039638	23.384465	17.516206	18.1651
ZFAND5	genes	36.722164	42.623874	41.798397	54.107326	56.18202700000001	49.454038	47.764372	35.447946	56.33886500000001	42.994179	8.07807	39.39333900000001	55.901061	45.643596	15.87476	64.839102	52.995597	51.231831	44.006824	9.61996	40.833739	55.115687	32.049201000000004	24.466212
GOT2	genes	7.46479	8.040175999999999	11.361842	8.145211	11.388088	8.56194	10.502919	8.751818	14.211377	9.524204	35.86995	11.566688	7.244750999999999	9.014445	65.80341700000001	9.447761	8.863807000000003	10.445069	8.645269	64.587703	6.298615	9.93681	15.718502	20.280776
PTPN6	genes	15.810622	3.161058	13.57609	40.994445	36.028595	11.850663	24.484872	54.816564	31.723687	18.933043	1.942255	20.104817	17.680781	16.916397	6.771039	92.191096	30.36035	4.647108	6.829362	4.789112	25.857378	20.966037	27.075484000000003	25.975143
TPRG1	genes	25.67794	7.527355	12.705514	18.816851	19.931126000000006	9.428074	25.316274	26.053155	28.750205	14.429034	67.161925	7.283044	13.220322	11.909509	39.349492	22.306974	20.310645	9.951149	9.811169	48.01105	15.430135	15.208335	16.386166	30.203892
LAMC1	genes	66.072528	57.742251	73.11189499999998	65.68776	69.626871	51.285342	66.152788	64.192098	51.711305	58.239109	28.094251	64.387598	52.268143	65.794521	25.431195	52.30022	36.045305	54.732183	66.13049000000001	21.078229	33.448605	58.83653	85.798192	48.822076
GOLGA2	genes	22.412013	44.58501	36.730153	26.350407	28.523256	40.048243	33.984421999999995	32.166557	26.152205	23.329312	86.82046	41.807518	23.650232	47.057686	55.059559	24.163354	18.946597	33.172822	35.408747	88.84231899999997	21.329808	36.49905	32.736234	35.777625
